#This annotation file adds more informative labels for nodes, replacing the accession number with the virus' name.

LABELS

SEPARATOR TAB

DATA

FJ973624	Mycobacterium phage Angel (FJ973624)
FJ174693	Mycobacterium virus Ramsey (FJ174693)
FJ174690	Mycobacterium virus Fruitloop (FJ174690)
EU816591	Mycobacterium virus Kostya (EU816591)
EU816590	Mycobacterium virus Boomer (EU816590)
EU816588	Mycobacterium virus Porky (EU816588)
EU568876	Mycobacterium phage BPs (EU568876)
EF536069	Mycobacterium phage Tweety (EF536069)
DQ398050	Mycobacterium virus PMC (DQ398050)
DQ398041	Mycobacterium virus 244 (DQ398041)
AY129335	Mycobacterium virus Corndog (AY129335)
AY129331	Mycobacterium virus CJW1 (AY129331)
AY129330	Mycobacterium virus Che8 (AY129330)
MK656892	Staphylococcus phage vBSP-A2 (MK656892)
KY926699	Lactococcus phage PLgY-30 (KY926699)
KY926698	Lactococcus phage PLgY-16 (KY926698)
KY888143	Lactococcus phage PLgW-1 (KY888143)
MK521906	Klebsiella phage vB_KpnM_FZ14 (MK521906)
MK224592	Mycobacterium phage Henu3 PeY-2017 (MK224592)
MK814762	Microbacterium phage Bustleton (MK814762)
MK814748	Mycobacterium phage XianYue (MK814748)
MK757448	Arthrobacter phage Idaho (MK757448)
MK757447	Microbacterium phage Greys (MK757447)
MK524531	Mycobacterium phage Rutherferd (MK524531)
MK629526	Escherichia phage Lilleen (MK629526)
MK521907	Klebsiella phage vB_KpnS_FZ41 (MK521907)
MK521905	Klebsiella phage vB_KpnP_FZ12 (MK521905)
MK521904	Klebsiella phage vB_KpnS_FZ10 (MK521904)
MH160767	Escherichia phage vB_EcoM-Ro157c2YLVW (MH160767)
MF041990	Lactobacillus phage phiEF-1.1 (MF041990)
MH115576	Acinetobacter phage AM106 (MH115576)
MK685667	Klebsiella phage vB_KpnM_IME346 (MK685667)
MH370375	Salmonella phage S124 (MH370375)
MH370387	Salmonella phage S149 (MH370387)
MH370386	Salmonella phage S147 (MH370386)
MH370385	Salmonella phage S142 (MH370385)
MH370384	Salmonella phage S138 (MH370384)
MH370383	Salmonella phage S137 (MH370383)
MH370382	Salmonella phage S135 (MH370382)
MH370381	Salmonella phage S134 (MH370381)
MH370380	Salmonella phage S133 (MH370380)
MH370379	Salmonella phage S132 (MH370379)
MH370378	Salmonella phage S131 (MH370378)
MH370377	Salmonella phage S130 (MH370377)
MH370376	Salmonella phage S126 (MH370376)
MH370374	Salmonella phage S123 (MH370374)
MH370373	Salmonella phage S120 (MH370373)
MH370372	Salmonella phage S119 (MH370372)
MH370371	Salmonella phage S118 (MH370371)
MH370370	Salmonella phage S117 (MH370370)
MH370369	Salmonella phage S116 (MH370369)
MH370368	Salmonella phage S115 (MH370368)
MH370367	Salmonella phage S114 (MH370367)
MH370366	Salmonella phage S113 (MH370366)
MH370365	Salmonella phage S111 (MH370365)
MH370364	Salmonella phage S107 (MH370364)
MH370363	Salmonella phage S106 (MH370363)
MH370362	Salmonella phage S104 (MH370362)
MH370361	Salmonella phage S103 (MH370361)
MH370360	Salmonella phage S102 (MH370360)
MH370359	Salmonella phage S101 (MH370359)
MH370358	Salmonella phage S100 (MH370358)
GQ919031	Streptomyces phage ZL12 (GQ919031)
MK689364	Edwardsiella phage pEt-SU (MK689364)
MG944236	Xanthomonas phage XPV3 (MG944236)
MG944234	Xanthomonas phage XPV1 (MG944234)
MG944233	Xanthomonas phage XPP9 (MG944233)
MG944231	Xanthomonas phage XPP6 (MG944231)
MG944229	Xanthomonas phage XPP3 (MG944229)
MG944228	Xanthomonas phage XPP2 (MG944228)
LC465543	Shigella phage SfPhi01 (LC465543)
JQ287645	Sulfolobus virus STSV2 (JQ287645)
KT945994	Enterococcus phage vB_EfaS_IME197 (KT945994)
KM378617	Vibrio phage VpKK5 (KM378617)
KJ920400	Bacillus phage Waukesha92 (KJ920400)
KF926093	Lactococcus phage phiL47 (KF926093)
KC171647	Lactobacillus phage PL-1 (KC171647)
KC171646	Lactobacillus phage J-1 (KC171646)
KC460990	Serratia phage Eta (KC460990)
GU967410	Lactobacillus phage LBR48 (GU967410)
EU030939	Sulfolobus spindle-shaped virus 5 (EU030939)
EU030938	Sulfolobus spindle-shaped virus 4 (EU030938)
MK721200	Enterococcus phage vB_EfaS_Ef5.3 (MK721200)
MK721192	Enterococcus phage vB_EfaM_Ef2.3 (MK721192)
MK721186	Enterococcus phage vB_EfaS_Ef5.2 (MK721186)
MK721199	Enterococcus phage vB_EfaS_Ef5.1 (MK721199)
MK721191	Enterococcus phage vB_EfaS_Ef5.4 (MK721191)
MK693030	Enterococcus phage vB_EfaM_Ef2.1 (MK693030)
MK686072	Streptomyces phage RosaAsantewaa (MK686072)
MK620905	Microbacterium phage TinSulphur (MK620905)
MK620904	Microbacterium phage Pherbot (MK620904)
MK620903	Microbacterium phage MillyPhilly (MK620903)
MK620902	Microbacterium phage Phriends (MK620902)
MK620901	Microbacterium phage PrincePhergus (MK620901)
MK620899	Gordonia phage GodonK (MK620899)
MK620895	Microbacterium phage Riyhil (MK620895)
MK672798	Escherichia phage Skure (MK672798)
MK651787	Escherichia phage Sortsne (MK651787)
MK629529	Escherichia phage Lilleto (MK629529)
MK629528	Escherichia phage Lidtsur (MK629528)
MK629527	Escherichia phage Lilleven (MK629527)
MK629525	Escherichia phage Lilleput (MK629525)
MK599416	Salmonella phage Akira (MK599416)
MK552105	Escherichia phage Jahat_MG145 (MK552105)
MK639187	Shigella phage SSE1 (MK639187)
MK673511	Salmonella phage ZCSE2 (MK673511)
MK584893	Staphylococcus phage vBSM-A1 (MK584893)
MK721198	Enterococcus phage vB_EfaP_Ef7.4 (MK721198)
MK721197	Enterococcus phage vB_EfaP_Efmus2 (MK721197)
MK721196	Enterococcus phage vB_EfaP_Ef6.3 (MK721196)
MK721195	Enterococcus phage vB_EfaP_Efmus1 (MK721195)
MK721194	Enterococcus phage vB_EfaS_Ef7.1 (MK721194)
MK721193	Enterococcus phage vB_EfaP_Efmus4 (MK721193)
MK721190	Enterococcus phage vB_EfaS_Ef6.4 (MK721190)
MK721189	Enterococcus phage vB_EfaS_Ef2.2 (MK721189)
MK721188	Enterococcus phage vB_EfaP_Ef6.2 (MK721188)
MK721187	Enterococcus phage vB_EfaS_Ef6.1 (MK721187)
MK721185	Enterococcus phage vB_EfaP_Efmus3 (MK721185)
MK721184	Enterococcus phage vB_EfaP_Ef7.3 (MK721184)
MK721183	Enterococcus phage vB_EfaP_Ef7.2 (MK721183)
MK685668	Shigella phage VB_Ship_A7 (MK685668)
MK560763	Virgibacillus phage Mimir87 (MK560763)
MG649967	Vibrio phage Thalassa (MG649967)
MG649966	Vibrio phage Ceto (MG649966)
MF153391	Escherichia phage ST20 (MF153391)
MH051333	Escherichia phage vB_EcoM-Ro121c4YLVW (MH051333)
MK075006	Staphylococcus phage phiSP119-3 (MK075006)
MK075005	Staphylococcus phage phiSP119-2 (MK075005)
MK075004	Staphylococcus phage phiSP119-1 (MK075004)
MK075003	Staphylococcus phage phiSP44-1 (MK075003)
MK075002	Staphylococcus phage phiSP38-1 (MK075002)
MK075001	Staphylococcus phage phiSP15-1 (MK075001)
AB797215	Klebsiella virus 0507KN21 (AB797215)
KY000079	Acinetobacter phage AM24 (KY000079)
MK310183	Phage NC-B (MK310183)
MK570225	Enterococcus phage vB_EfaS_PHB08 (MK570225)
MK577502	Aeromonas phage Asfd_1 (MK577502)
MK599315	Pseudomonas phage PA1C (MK599315)
MK449012	Streptococcus phage Javan94 (MK449012)
MK449011	Streptococcus phage Javan92 (MK449011)
MK449010	Streptococcus phage Javan90 (MK449010)
MK449009	Streptococcus phage Javan88 (MK449009)
MK449008	Streptococcus phage Javan84 (MK449008)
MK449007	Streptococcus phage Javan8 (MK449007)
MK449006	Streptococcus phage Javan78 (MK449006)
MK449005	Streptococcus phage Javan74 (MK449005)
MK449004	Streptococcus phage Javan68 (MK449004)
MK449003	Streptococcus phage Javan648 (MK449003)
MK449002	Streptococcus phage Javan642 (MK449002)
MK449001	Streptococcus phage Javan640 (MK449001)
MK449000	Streptococcus phage Javan64 (MK449000)
MK448999	Streptococcus phage Javan638 (MK448999)
MK448998	Streptococcus phage Javan636 (MK448998)
MK448997	Streptococcus phage Javan630 (MK448997)
MK448996	Streptococcus phage Javan628 (MK448996)
MK448995	Streptococcus phage Javan626 (MK448995)
MK448994	Streptococcus phage Javan618 (MK448994)
MK448993	Streptococcus phage Javan616 (MK448993)
MK448992	Streptococcus phage Javan6 (MK448992)
MK448991	Streptococcus phage Javan590 (MK448991)
MK448990	Streptococcus phage Javan584 (MK448990)
MK448989	Streptococcus phage Javan580 (MK448989)
MK448988	Streptococcus phage Javan578 (MK448988)
MK448987	Streptococcus phage Javan576 (MK448987)
MK448986	Streptococcus phage Javan570 (MK448986)
MK448985	Streptococcus phage Javan566 (MK448985)
MK448984	Streptococcus phage Javan562 (MK448984)
MK448983	Streptococcus phage Javan558 (MK448983)
MK448982	Streptococcus phage Javan554 (MK448982)
MK448981	Streptococcus phage Javan548 (MK448981)
MK448980	Streptococcus phage Javan536 (MK448980)
MK448979	Streptococcus phage Javan534 (MK448979)
MK448978	Streptococcus phage Javan532 (MK448978)
MK448977	Streptococcus phage Javan530 (MK448977)
MK448976	Streptococcus phage Javan528 (MK448976)
MK448975	Streptococcus phage Javan526 (MK448975)
MK448974	Streptococcus phage Javan524 (MK448974)
MK448973	Streptococcus phage Javan522 (MK448973)
MK448972	Streptococcus phage Javan520 (MK448972)
MK448971	Streptococcus phage Javan52 (MK448971)
MK448970	Streptococcus phage Javan516 (MK448970)
MK448969	Streptococcus phage Javan514 (MK448969)
MK448968	Streptococcus phage Javan512 (MK448968)
MK448967	Streptococcus phage Javan510 (MK448967)
MK448966	Streptococcus phage Javan508 (MK448966)
MK448965	Streptococcus phage Javan506 (MK448965)
MK448964	Streptococcus phage Javan502 (MK448964)
MK448963	Streptococcus phage Javan498 (MK448963)
MK448962	Streptococcus phage Javan496 (MK448962)
MK448961	Streptococcus phage Javan494 (MK448961)
MK448960	Streptococcus phage Javan492 (MK448960)
MK448959	Streptococcus phage Javan488 (MK448959)
MK448958	Streptococcus phage Javan486 (MK448958)
MK448957	Streptococcus phage Javan484 (MK448957)
MK448956	Streptococcus phage Javan48 (MK448956)
MK448955	Streptococcus phage Javan478 (MK448955)
MK448954	Streptococcus phage Javan476 (MK448954)
MK448953	Streptococcus phage Javan474 (MK448953)
MK448952	Streptococcus phage Javan472 (MK448952)
MK448951	Streptococcus phage Javan470 (MK448951)
MK448950	Streptococcus phage Javan464 (MK448950)
MK448949	Streptococcus phage Javan460 (MK448949)
MK448948	Streptococcus phage Javan46 (MK448948)
MK448947	Streptococcus phage Javan458 (MK448947)
MK448946	Streptococcus phage Javan456 (MK448946)
MK448945	Streptococcus phage Javan454 (MK448945)
MK448944	Streptococcus phage Javan452 (MK448944)
MK448943	Streptococcus phage Javan450 (MK448943)
MK448942	Streptococcus phage Javan448 (MK448942)
MK448941	Streptococcus phage Javan446 (MK448941)
MK448940	Streptococcus phage Javan444 (MK448940)
MK448939	Streptococcus phage Javan440 (MK448939)
MK448938	Streptococcus phage Javan44 (MK448938)
MK448937	Streptococcus phage Javan436 (MK448937)
MK448936	Streptococcus phage Javan426 (MK448936)
MK448935	Streptococcus phage Javan424 (MK448935)
MK448934	Streptococcus phage Javan422 (MK448934)
MK448933	Streptococcus phage Javan420 (MK448933)
MK448932	Streptococcus phage Javan42 (MK448932)
MK448931	Streptococcus phage Javan414 (MK448931)
MK448930	Streptococcus phage Javan406 (MK448930)
MK448929	Streptococcus phage Javan400 (MK448929)
MK448928	Streptococcus phage Javan40 (MK448928)
MK448927	Streptococcus phage Javan394 (MK448927)
MK448926	Streptococcus phage Javan392 (MK448926)
MK448925	Streptococcus phage Javan386 (MK448925)
MK448924	Streptococcus phage Javan384 (MK448924)
MK448923	Streptococcus phage Javan380 (MK448923)
MK448922	Streptococcus phage Javan38 (MK448922)
MK448921	Streptococcus phage Javan374 (MK448921)
MK448920	Streptococcus phage Javan372 (MK448920)
MK448919	Streptococcus phage Javan370 (MK448919)
MK448918	Streptococcus phage Javan366 (MK448918)
MK448917	Streptococcus phage Javan362 (MK448917)
MK448916	Streptococcus phage Javan36 (MK448916)
MK448915	Streptococcus phage Javan350 (MK448915)
MK448914	Streptococcus phage Javan348 (MK448914)
MK448913	Streptococcus phage Javan346 (MK448913)
MK448912	Streptococcus phage Javan340 (MK448912)
MK448911	Streptococcus phage Javan34 (MK448911)
MK448910	Streptococcus phage Javan336 (MK448910)
MK448909	Streptococcus phage Javan330 (MK448909)
MK448908	Streptococcus phage Javan326 (MK448908)
MK448907	Streptococcus phage Javan320 (MK448907)
MK448906	Streptococcus phage Javan32 (MK448906)
MK448905	Streptococcus phage Javan318 (MK448905)
MK448904	Streptococcus phage Javan316 (MK448904)
MK448903	Streptococcus phage Javan310 (MK448903)
MK448902	Streptococcus phage Javan308 (MK448902)
MK448901	Streptococcus phage Javan306 (MK448901)
MK448900	Streptococcus phage Javan290 (MK448900)
MK448899	Streptococcus phage Javan288 (MK448899)
MK448898	Streptococcus phage Javan284 (MK448898)
MK448897	Streptococcus phage Javan28 (MK448897)
MK448896	Streptococcus phage Javan278 (MK448896)
MK448895	Streptococcus phage Javan274 (MK448895)
MK448894	Streptococcus phage Javan272 (MK448894)
MK448893	Streptococcus phage Javan270 (MK448893)
MK448892	Streptococcus phage Javan268 (MK448892)
MK448891	Streptococcus phage Javan266 (MK448891)
MK448890	Streptococcus phage Javan264 (MK448890)
MK448889	Streptococcus phage Javan262 (MK448889)
MK448888	Streptococcus phage Javan26 (MK448888)
MK448887	Streptococcus phage Javan258 (MK448887)
MK448886	Streptococcus phage Javan254 (MK448886)
MK448885	Streptococcus phage Javan252 (MK448885)
MK448884	Streptococcus phage Javan246 (MK448884)
MK448883	Streptococcus phage Javan244 (MK448883)
MK448882	Streptococcus phage Javan242 (MK448882)
MK448881	Streptococcus phage Javan240 (MK448881)
MK448880	Streptococcus phage Javan238 (MK448880)
MK448879	Streptococcus phage Javan226 (MK448879)
MK448878	Streptococcus phage Javan224 (MK448878)
MK448877	Streptococcus phage Javan220 (MK448877)
MK448876	Streptococcus phage Javan214 (MK448876)
MK448875	Streptococcus phage Javan210 (MK448875)
MK448874	Streptococcus phage Javan206 (MK448874)
MK448873	Streptococcus phage Javan202 (MK448873)
MK448872	Streptococcus phage Javan20 (MK448872)
MK448871	Streptococcus phage Javan196 (MK448871)
MK448870	Streptococcus phage Javan192 (MK448870)
MK448869	Streptococcus phage Javan190 (MK448869)
MK448868	Streptococcus phage Javan188 (MK448868)
MK448867	Streptococcus phage Javan186 (MK448867)
MK448866	Streptococcus phage Javan184 (MK448866)
MK448865	Streptococcus phage Javan182 (MK448865)
MK448864	Streptococcus phage Javan180 (MK448864)
MK448863	Streptococcus phage Javan18 (MK448863)
MK448862	Streptococcus phage Javan178 (MK448862)
MK448861	Streptococcus phage Javan174 (MK448861)
MK448860	Streptococcus phage Javan172 (MK448860)
MK448859	Streptococcus phage Javan170 (MK448859)
MK448858	Streptococcus phage Javan166 (MK448858)
MK448857	Streptococcus phage Javan164 (MK448857)
MK448856	Streptococcus phage Javan158 (MK448856)
MK448855	Streptococcus phage Javan150 (MK448855)
MK448854	Streptococcus phage Javan146 (MK448854)
MK448853	Streptococcus phage Javan144 (MK448853)
MK448852	Streptococcus phage Javan140 (MK448852)
MK448851	Streptococcus phage Javan14 (MK448851)
MK448850	Streptococcus phage Javan132 (MK448850)
MK448849	Streptococcus phage Javan128 (MK448849)
MK448848	Streptococcus phage Javan126 (MK448848)
MK448847	Streptococcus phage Javan124 (MK448847)
MK448846	Streptococcus phage Javan122 (MK448846)
MK448845	Streptococcus phage Javan118 (MK448845)
MK448844	Streptococcus phage Javan116 (MK448844)
MK448843	Streptococcus phage Javan112 (MK448843)
MK448842	Streptococcus phage Javan110 (MK448842)
MK448841	Streptococcus phage Javan108 (MK448841)
MK448840	Streptococcus phage Javan104 (MK448840)
MK448839	Streptococcus phage Javan102 (MK448839)
MK448838	Streptococcus phage Javan100 (MK448838)
MK448837	Streptococcus phage Javan10 (MK448837)
MK448836	Streptococcus phage Javan95 (MK448836)
MK448835	Streptococcus phage Javan93 (MK448835)
MK448834	Streptococcus phage Javan91 (MK448834)
MK448833	Streptococcus phage Javan87 (MK448833)
MK448832	Streptococcus phage Javan85 (MK448832)
MK448831	Streptococcus phage Javan83 (MK448831)
MK448830	Streptococcus phage Javan73 (MK448830)
MK448829	Streptococcus phage Javan7 (MK448829)
MK448828	Streptococcus phage Javan69 (MK448828)
MK448827	Streptococcus phage Javan65 (MK448827)
MK448826	Streptococcus phage Javan645 (MK448826)
MK448825	Streptococcus phage Javan639 (MK448825)
MK448824	Streptococcus phage Javan637 (MK448824)
MK448823	Streptococcus phage Javan633 (MK448823)
MK448822	Streptococcus phage Javan629 (MK448822)
MK448821	Streptococcus phage Javan623 (MK448821)
MK448820	Streptococcus phage Javan617 (MK448820)
MK448819	Streptococcus phage Javan599 (MK448819)
MK448818	Streptococcus phage Javan597 (MK448818)
MK448817	Streptococcus phage Javan59 (MK448817)
MK448816	Streptococcus phage Javan589 (MK448816)
MK448815	Streptococcus phage Javan585 (MK448815)
MK448814	Streptococcus phage Javan583 (MK448814)
MK448813	Streptococcus phage Javan579 (MK448813)
MK448812	Streptococcus phage Javan577 (MK448812)
MK448811	Streptococcus phage Javan575 (MK448811)
MK448810	Streptococcus phage Javan573 (MK448810)
MK448809	Streptococcus phage Javan57 (MK448809)
MK448808	Streptococcus phage Javan569 (MK448808)
MK448807	Streptococcus phage Javan567 (MK448807)
MK448806	Streptococcus phage Javan565 (MK448806)
MK448805	Streptococcus phage Javan563 (MK448805)
MK448804	Streptococcus phage Javan553 (MK448804)
MK448803	Streptococcus phage Javan551 (MK448803)
MK448802	Streptococcus phage Javan55 (MK448802)
MK448801	Streptococcus phage Javan549 (MK448801)
MK448800	Streptococcus phage Javan539 (MK448800)
MK448799	Streptococcus phage Javan535 (MK448799)
MK448798	Streptococcus phage Javan533 (MK448798)
MK448797	Streptococcus phage Javan531 (MK448797)
MK448796	Streptococcus phage Javan53 (MK448796)
MK448795	Streptococcus phage Javan527 (MK448795)
MK448794	Streptococcus phage Javan525 (MK448794)
MK448793	Streptococcus phage Javan523 (MK448793)
MK448792	Streptococcus phage Javan521 (MK448792)
MK448791	Streptococcus phage Javan517 (MK448791)
MK448790	Streptococcus phage Javan515 (MK448790)
MK448789	Streptococcus phage Javan513 (MK448789)
MK448788	Streptococcus phage Javan511 (MK448788)
MK448787	Streptococcus phage Javan51 (MK448787)
MK448786	Streptococcus phage Javan509 (MK448786)
MK448785	Streptococcus phage Javan507 (MK448785)
MK448784	Streptococcus phage Javan505 (MK448784)
MK448783	Streptococcus phage Javan503 (MK448783)
MK448782	Streptococcus phage Javan501 (MK448782)
MK448781	Streptococcus phage Javan5 (MK448781)
MK448780	Streptococcus phage Javan499 (MK448780)
MK448779	Streptococcus phage Javan497 (MK448779)
MK448778	Streptococcus phage Javan493 (MK448778)
MK448777	Streptococcus phage Javan491 (MK448777)
MK448776	Streptococcus phage Javan49 (MK448776)
MK448775	Streptococcus phage Javan489 (MK448775)
MK448774	Streptococcus phage Javan487 (MK448774)
MK448773	Streptococcus phage Javan485 (MK448773)
MK448772	Streptococcus phage Javan483 (MK448772)
MK448771	Streptococcus phage Javan481 (MK448771)
MK448770	Streptococcus phage Javan477 (MK448770)
MK448769	Streptococcus phage Javan471 (MK448769)
MK448768	Streptococcus phage Javan47 (MK448768)
MK448767	Streptococcus phage Javan467 (MK448767)
MK448766	Streptococcus phage Javan465 (MK448766)
MK448765	Streptococcus phage Javan459 (MK448765)
MK448764	Streptococcus phage Javan457 (MK448764)
MK448763	Streptococcus phage Javan451 (MK448763)
MK448762	Streptococcus phage Javan447 (MK448762)
MK448761	Streptococcus phage Javan445 (MK448761)
MK448760	Streptococcus phage Javan443 (MK448760)
MK448759	Streptococcus phage Javan439 (MK448759)
MK448758	Streptococcus phage Javan433 (MK448758)
MK448757	Streptococcus phage Javan427 (MK448757)
MK448756	Streptococcus phage Javan425 (MK448756)
MK448755	Streptococcus phage Javan423 (MK448755)
MK448754	Streptococcus phage Javan411 (MK448754)
MK448753	Streptococcus phage Javan407 (MK448753)
MK448752	Streptococcus phage Javan405 (MK448752)
MK448751	Streptococcus phage Javan399 (MK448751)
MK448750	Streptococcus phage Javan393 (MK448750)
MK448749	Streptococcus phage Javan39 (MK448749)
MK448748	Streptococcus phage Javan389 (MK448748)
MK448747	Streptococcus phage Javan385 (MK448747)
MK448746	Streptococcus phage Javan383 (MK448746)
MK448745	Streptococcus phage Javan381 (MK448745)
MK448744	Streptococcus phage Javan377 (MK448744)
MK448743	Streptococcus phage Javan371 (MK448743)
MK448742	Streptococcus phage Javan37 (MK448742)
MK448741	Streptococcus phage Javan369 (MK448741)
MK448740	Streptococcus phage Javan367 (MK448740)
MK448739	Streptococcus phage Javan363 (MK448739)
MK448738	Streptococcus phage Javan355 (MK448738)
MK448737	Streptococcus phage Javan351 (MK448737)
MK448736	Streptococcus phage Javan35 (MK448736)
MK448735	Streptococcus phage Javan349 (MK448735)
MK448734	Streptococcus phage Javan347 (MK448734)
MK448733	Streptococcus phage Javan345 (MK448733)
MK448732	Streptococcus phage Javan331 (MK448732)
MK448731	Streptococcus phage Javan33 (MK448731)
MK448730	Streptococcus phage Javan311 (MK448730)
MK448729	Streptococcus phage Javan31 (MK448729)
MK448728	Streptococcus phage Javan3 (MK448728)
MK448727	Streptococcus phage Javan291 (MK448727)
MK448726	Streptococcus phage Javan29 (MK448726)
MK448725	Streptococcus phage Javan275 (MK448725)
MK448724	Streptococcus phage Javan273 (MK448724)
MK448723	Streptococcus phage Javan271 (MK448723)
MK448722	Streptococcus phage Javan269 (MK448722)
MK448721	Streptococcus phage Javan263 (MK448721)
MK448720	Streptococcus phage Javan261 (MK448720)
MK448719	Streptococcus phage Javan255 (MK448719)
MK448718	Streptococcus phage Javan253 (MK448718)
MK448717	Streptococcus phage Javan25 (MK448717)
MK448716	Streptococcus phage Javan249 (MK448716)
MK448715	Streptococcus phage Javan247 (MK448715)
MK448714	Streptococcus phage Javan241 (MK448714)
MK448713	Streptococcus phage Javan239 (MK448713)
MK448712	Streptococcus phage Javan237 (MK448712)
MK448711	Streptococcus phage Javan235 (MK448711)
MK448710	Streptococcus phage Javan233 (MK448710)
MK448709	Streptococcus phage Javan231 (MK448709)
MK448708	Streptococcus phage Javan23 (MK448708)
MK448707	Streptococcus phage Javan227 (MK448707)
MK448706	Streptococcus phage Javan221 (MK448706)
MK448705	Streptococcus phage Javan215 (MK448705)
MK448704	Streptococcus phage Javan213 (MK448704)
MK448703	Streptococcus phage Javan207 (MK448703)
MK448702	Streptococcus phage Javan199 (MK448702)
MK448701	Streptococcus phage Javan197 (MK448701)
MK448700	Streptococcus phage Javan191 (MK448700)
MK448699	Streptococcus phage Javan189 (MK448699)
MK448698	Streptococcus phage Javan187 (MK448698)
MK448697	Streptococcus phage Javan185 (MK448697)
MK448696	Streptococcus phage Javan183 (MK448696)
MK448695	Streptococcus phage Javan181 (MK448695)
MK448694	Streptococcus phage Javan179 (MK448694)
MK448693	Streptococcus phage Javan177 (MK448693)
MK448692	Streptococcus phage Javan173 (MK448692)
MK448691	Streptococcus phage Javan17 (MK448691)
MK448690	Streptococcus phage Javan169 (MK448690)
MK448689	Streptococcus phage Javan163 (MK448689)
MK448688	Streptococcus phage Javan161 (MK448688)
MK448687	Streptococcus phage Javan159 (MK448687)
MK448686	Streptococcus phage Javan157 (MK448686)
MK448685	Streptococcus phage Javan155 (MK448685)
MK448684	Streptococcus phage Javan151 (MK448684)
MK448683	Streptococcus phage Javan149 (MK448683)
MK448682	Streptococcus phage Javan143 (MK448682)
MK448681	Streptococcus phage Javan141 (MK448681)
MK448680	Streptococcus phage Javan139 (MK448680)
MK448679	Streptococcus phage Javan137 (MK448679)
MK448678	Streptococcus phage Javan135 (MK448678)
MK448677	Streptococcus phage Javan133 (MK448677)
MK448676	Streptococcus phage Javan131 (MK448676)
MK448675	Streptococcus phage Javan129 (MK448675)
MK448674	Streptococcus phage Javan123 (MK448674)
MK448673	Streptococcus phage Javan119 (MK448673)
MK448672	Streptococcus phage Javan117 (MK448672)
MK448671	Streptococcus phage Javan115 (MK448671)
MK448670	Streptococcus phage Javan113 (MK448670)
MK448669	Streptococcus phage Javan11 (MK448669)
MK448668	Streptococcus phage Javan107 (MK448668)
MK448667	Streptococcus phage Javan105 (MK448667)
MK448666	Streptococcus phage Javan101 (MK448666)
MK448665	Streptococcus phage Javan1 (MK448665)
MK448664	Streptococcus satellite phage Javan99 (MK448664)
MK448663	Streptococcus satellite phage Javan98 (MK448663)
MK448662	Streptococcus satellite phage Javan97 (MK448662)
MK448661	Streptococcus satellite phage Javan96 (MK448661)
MK448660	Streptococcus satellite phage Javan9 (MK448660)
MK448659	Streptococcus satellite phage Javan89 (MK448659)
MK448658	Streptococcus satellite phage Javan86 (MK448658)
MK448657	Streptococcus satellite phage Javan82 (MK448657)
MK448656	Streptococcus satellite phage Javan81 (MK448656)
MK448655	Streptococcus satellite phage Javan80 (MK448655)
MK448654	Streptococcus satellite phage Javan79 (MK448654)
MK448653	Streptococcus satellite phage Javan77 (MK448653)
MK448652	Streptococcus satellite phage Javan763 (MK448652)
MK448651	Streptococcus satellite phage Javan762 (MK448651)
MK448650	Streptococcus satellite phage Javan761 (MK448650)
MK448649	Streptococcus satellite phage Javan760 (MK448649)
MK448648	Streptococcus satellite phage Javan76 (MK448648)
MK448647	Streptococcus satellite phage Javan759 (MK448647)
MK448646	Streptococcus satellite phage Javan758 (MK448646)
MK448645	Streptococcus satellite phage Javan757 (MK448645)
MK448644	Streptococcus satellite phage Javan756 (MK448644)
MK448643	Streptococcus satellite phage Javan755 (MK448643)
MK448642	Streptococcus satellite phage Javan754 (MK448642)
MK448641	Streptococcus satellite phage Javan753 (MK448641)
MK448640	Streptococcus satellite phage Javan752 (MK448640)
MK448639	Streptococcus satellite phage Javan751 (MK448639)
MK448638	Streptococcus satellite phage Javan750 (MK448638)
MK448637	Streptococcus satellite phage Javan75 (MK448637)
MK448636	Streptococcus satellite phage Javan749 (MK448636)
MK448635	Streptococcus satellite phage Javan748 (MK448635)
MK448634	Streptococcus satellite phage Javan747 (MK448634)
MK448633	Streptococcus satellite phage Javan746 (MK448633)
MK448632	Streptococcus satellite phage Javan745 (MK448632)
MK448631	Streptococcus satellite phage Javan744 (MK448631)
MK448630	Streptococcus satellite phage Javan743 (MK448630)
MK448629	Streptococcus satellite phage Javan742 (MK448629)
MK448628	Streptococcus satellite phage Javan741 (MK448628)
MK448627	Streptococcus satellite phage Javan740 (MK448627)
MK448626	Streptococcus satellite phage Javan739 (MK448626)
MK448625	Streptococcus satellite phage Javan738 (MK448625)
MK448624	Streptococcus satellite phage Javan737 (MK448624)
MK448623	Streptococcus satellite phage Javan736 (MK448623)
MK448622	Streptococcus satellite phage Javan735 (MK448622)
MK448621	Streptococcus satellite phage Javan734 (MK448621)
MK448620	Streptococcus satellite phage Javan733 (MK448620)
MK448619	Streptococcus satellite phage Javan732 (MK448619)
MK448618	Streptococcus satellite phage Javan731 (MK448618)
MK448617	Streptococcus satellite phage Javan730 (MK448617)
MK448616	Streptococcus satellite phage Javan729 (MK448616)
MK448615	Streptococcus satellite phage Javan728 (MK448615)
MK448614	Streptococcus satellite phage Javan727 (MK448614)
MK448613	Streptococcus satellite phage Javan726 (MK448613)
MK448612	Streptococcus satellite phage Javan725 (MK448612)
MK448611	Streptococcus satellite phage Javan724 (MK448611)
MK448610	Streptococcus satellite phage Javan723 (MK448610)
